column	public.lios_pipeline_runs.elo_processed	ee3f008e6b6054a93359b7a909337fc1
column	public.lios_pipeline_runs.error_message	5506f33c91c0e8d0e3d0305abf321465
column	public.lios_pipeline_runs.friction_by_detector	ab8fd7b8ed95d3fc2c49c5978a9ffba9
column	public.lios_pipeline_runs.friction_detectors_fired	9d1b5443fd9a003ad5ed7c1e7ceb61dd
column	public.lios_pipeline_runs.friction_sessions	ef8ad0b558110d9f7b5d08f9b3739fe9
column	public.lios_pipeline_runs.id	1b3217d1978fd784a642cf598faf267b
column	public.lios_pipeline_runs.mastery_by_state	6e3ed3ada133e53ce73233f29b0717b1
column	public.lios_pipeline_runs.mastery_pairs	944db6c241d669f25e1da0b054a96659
column	public.lios_pipeline_runs.mastery_transitions	aa51da2b54d7c6148434b05feaff597d
column	public.lios_pipeline_runs.run_at	a1fe20d662ee94f7b7a879302be68de1
column	public.lios_pipeline_runs.tenant_id	35036202d39021350ddea48f944c8266
column	public.lios_pipeline_runs.trust_scored	47822f55b790e58d57207523683c3fda
column	public.lios_pipeline_runs.trust_tier_a	e9b2d33afca8f78cca7e6a17dd74583c
column	public.lios_pipeline_runs.trust_tier_b	d2eae7c9a33e2bc8ed02baf5a78b8afd
column	public.lios_pipeline_runs.trust_tier_c	45ae4069199040dd2a67169bc7c7772f
column	public.mastery_episode_fact.age_band	54fa9f7a6b092c1cf729d22491a5ce57
column	public.mastery_episode_fact.b_at_event	9f97c2c8cfa93fa4c1049ba713113812
column	public.mastery_episode_fact.device_id	6e40aa2833df081191a97f67412bb7c6
column	public.mastery_episode_fact.evidence	3053bec0482cfc050562e81b7e57dad5
column	public.mastery_episode_fact.from_state	1b26d13332aa07d669fb468d102d78b4
column	public.mastery_episode_fact.game_mode	c0faea85d6dbc008ae0ccd53846cac84
column	public.mastery_episode_fact.id	44fdfba33b133fb478c0a6a4537280fa
column	public.mastery_episode_fact.item_key	3d2138225861acab061090c9621436a5
column	public.mastery_episode_fact.tenant_id	e96aa8b85affe35283ac95e0320debf4
column	public.mastery_episode_fact.theta_at_event	3764a6f2bf3c3f19230b458de4f84cf0
column	public.mastery_episode_fact.to_state	1e2585331e09d6694ab8fb5896b70034
column	public.mastery_episode_fact.transition_at	a206bbc9f567315f802da98e0072cb55
column	public.newsletter_subscribers.email	6e40aa2833df081191a97f67412bb7c6
column	public.newsletter_subscribers.id	44fdfba33b133fb478c0a6a4537280fa
column	public.newsletter_subscribers.source	91198a36f9860585df45a5c3809da66c
column	public.newsletter_subscribers.subscribed_at	b379eeadfa87f66ada10b988d30fce54
column	public.newsletter_subscribers.tenant_id	261a7e5a57191f489b18e9fb02fb7127
column	public.newsletter_subscribers.unsubscribe_token	83f453a7a6989a69c1209a75d174c93a
column	public.newsletter_subscribers.unsubscribed_at	c367e17c26b41d5e4444b9677d9d4c71
column	public.parent_controls.allowed_categories	76265cd10f2e6f508e7a8b22283dc239
column	public.parent_controls.camera_reassurance	49bebc169864c78d02e58d3af66f4413
column	public.parent_controls.child_profile_id	700436aa610017e438f1e5314fc53367
column	public.parent_controls.daily_play_limit_minutes	d3510e2f4fbe5a9293d34e58fb6ed364
column	public.parent_controls.parent_id	d1e030a91571e2872523fcea23f16eb1
column	public.parent_controls.paused	bd68d6dfe403e11fedc523d4bc34eaa2
column	public.parent_controls.sound_enabled	bdb252cc59eb38da517b6f938bdb3bd0
column	public.parent_controls.tenant_id	c94ea8baac787e7815a2f3a5d6c15ec6
column	public.parent_controls.updated_at	b0cfc2734e95cacc4d02eca8e9d88431
column	public.parent_profiles.created_at	79b80ae64e225845084376b778edad62
column	public.parent_profiles.display_name	e2ac38ba05c2d25edae35a8d2ca91c95
column	public.parent_profiles.email	2f91de74a8e8b02dce1e83963d35c2f4
column	public.parent_profiles.id	700436aa610017e438f1e5314fc53367
column	public.parent_profiles.marketing_opt_in	bd68d6dfe403e11fedc523d4bc34eaa2
column	public.parent_profiles.stripe_customer_id	36d688b64190b26221a43bd45a410cfb
column	public.parent_profiles.tenant_id	ab67723fdc3e56e24916c06fcef0e29e
column	public.parent_profiles.updated_at	a206bbc9f567315f802da98e0072cb55
column	public.parent_subscriptions.activated_sent_at	fe710fb6bfcd2a59aa0938e13a505d03
column	public.parent_subscriptions.addon_price_id	54fa9f7a6b092c1cf729d22491a5ce57
